id,uf_id,name,populacao,regiao,INEAB,INEAB_FAIXA,COBERTURA_AB,COBERTURA_AB_FAIXA,COBERTURA_AB_NOTA,PORCENTAGEM_POP_SUS,PORCENTAGEM_POP_SUS_FAIXA,PORCENTAGEM_POP_SUS_OBS,PORCENTAGEM_POP_SUS_NOTA,MORT_DCNT,MORT_DCNT_FAIXA,MORT_DCNT_NOTA,MORT_MAT,MORT_MAT_FAIXA,MORT_MAT_NOTA,MORT_INF,MORT_INF_FAIXA,MORT_INF_NOTA,VACINACAO,VACINACAO_FAIXA,VACINACAO_OBS,ORC_PERCAP,ORC_PERCAP_FAIXA,ORC_PERCAP_OBS,ORC_PERCAP_NOTA,EMENDAS_PERCAP,EMENDAS_PERCAP_FAIXA,EMENDAS_TOTAL
28005,28,NOSSA SENHORA DA GLORIA,170.037,Nordeste,"0,5487596229",Alta,"0,9701457786",Alta,"0,4","0,979927898",Muito Alta,,1,"107,6236349",Muito Baixa,"0,2","3419,459604",Muito Alta,1,"8,885608577",Alta,"0,8","0,88",Média,,"925,2107033",Baixa,,"0,4","105,5820851",Alta,"  17.952.861,00 "
28006,28,NOSSA SENHORA DO SOCORRO,337.747,Nordeste,"0,5249806512",Média,"0,9208187427",Alta,"0,4","0,905139054",Média,,"0,6","132,6436652",Média,"0,6","7836,989367",Muito Alta,1,"5,411931686",Média,"0,6","0,91",Alta,,"849,1881068",Muito Baixa,,"0,2","103,0916859",Alta,"  32.332.130,00 "
28007,28,PROPRIA,148.130,Nordeste,"0,6395535003",Muito Alta,"0,9432182948",Alta,"0,4","0,969020455",Muito Alta,,1,"157,9693512",Muito Alta,1,"3422,384151",Muito Alta,1,"3,91784043",Baixa,"0,4","0,81",Baixa,,"997,4608341",Média,,"0,6","123,7111674",Alta,"  18.056.882,00 "
29001,29,ALAGOINHAS,495.046,Nordeste,"0,5988816797",Alta,"0,8674635477",Média,"0,6","0,907396484",Média,,"0,6","134,5329525",Média,"0,6","3668,518365",Muito Alta,1,"6,336894431",Média,"0,6","0,88",Média,,"978,1018188",Baixa,,"0,4","56,21491455",Baixa,"  26.933.465,00 "
29002,29,BARREIRAS,481.221,Nordeste,"0,5106828256",Média,"0,9096468242",Alta,"0,4","0,945708936",Alta,,"0,8","104,7335839",Muito Baixa,"0,2","2362,671145",Média,"0,6","9,23767401",Alta,"0,8","0,82",Baixa,,"1313,407936",Muito Alta,,1,"32,92463047",Muito Baixa,"  13.413.692,00 "
29003,29,BRUMADO,392.923,Nordeste,"0,486456634",Baixa,"0,9490898081",Alta,"0,4","0,972913268",Muito Alta,,1,"121,3978311",Baixa,"0,4","2337,074771",Média,"0,6","5,52017589",Média,"0,6","0,93",Alta,,"998,5863867",Média,,"0,6","64,53712072",Baixa,"  20.123.126,00 "
29004,29,CAMACARI,583.851,Nordeste,"0,6588583731",Muito Alta,"0,7559138099",Baixa,"0,8","0,803485821",Baixa,,"0,4","159,458492",Muito Alta,1,"3240,61738",Alta,"0,8","6,613587146",Alta,"0,8","0,83",Baixa,,"1061,350018",Média,,"0,6","52,46773881",Baixa,"  28.400.000,00 "
29005,29,CRUZ DAS ALMAS,241.116,Nordeste,"0,5772010153",Alta,"0,93568345",Alta,"0,4","0,962001692",Alta,,"0,8","155,9415385",Muito Alta,1,"2878,599034",Alta,"0,8","4,505948691",Baixa,"0,4","0,86",Média,,"915,1420294",Baixa,,"0,4","62,04745848",Baixa,"  14.960.635,00 "
29006,29,FEIRA DE SANTANA,1.137.463,Nordeste,"0,5827870269",Alta,"0,8468030078",Média,"0,6","0,857039745",Média,,"0,6","133,2790605",Média,"0,6","2938,104622",Alta,"0,8","13,05154929",Muito Alta,1,"0,73",Muito Baixa,,"810,5603405",Muito Baixa,,"0,2","37,71244419",Muito Baixa,"  40.363.893,00 "
29007,29,GUANAMBI,455.690,Nordeste,"0,4882474928",Média,"0,9057350436",Alta,"0,4","0,976494986",Muito Alta,,1,"116,0876912",Muito Baixa,"0,2","2718,997544",Média,"0,6","7,2281739",Alta,"0,8","0,91",Alta,,"1011,831818",Média,,"0,6","64,13395665",Baixa,"  22.924.298,00 "
29008,29,IBOTIRAMA,187.082,Nordeste,"0,4760513572",Baixa,"0,936851439",Alta,"0,4","0,991773661",Muito Alta,,1,"121,3371677",Baixa,"0,4","2125,41445",Baixa,"0,4","9,048045498",Alta,"0,8","0,96",Muito Alta,,"911,926654",Baixa,Calculo realizado sem os municípios com informações do ano de 2023 indisponíveis,"0,4","78,0735867",Média,"  13.687.627,00 "
29009,29,ILHEUS,316.166,Nordeste,"0,780703934",Muito Alta,"0,7668581269",Baixa,"0,8","0,907795272",Média,,"0,6","152,4515603",Muito Alta,1,"4585,86957",Muito Alta,1,"10,05316475",Muito Alta,1,"0,61",Muito Baixa,,"836,1058797",Muito Baixa,,"0,2","39,35650356",Muito Baixa,"  10.615.000,00 "
29010,29,IRECE,403.738,Nordeste,"0,5517485102",Alta,"0,9873279325",Alta,"0,4","0,985265197",Muito Alta,,1,"138,9514982",Média,"0,6","2315,700705",Baixa,"0,4","9,694236358",Muito Alta,1,"0,95",Alta,,"937,497417",Baixa,,"0,4","52,82979151",Baixa,"  19.186.935,00 "
29011,29,ITABERABA,237.528,Nordeste,"0,5098201475",Média,"0,9456086397",Alta,"0,4","0,980423361",Muito Alta,,1,"139,3519922",Média,"0,6","3249,806926",Alta,"0,8","4,43062862",Baixa,"0,4","0,89",Média,,"967,061875",Baixa,,"0,4","86,28456716",Média,"  18.471.455,00 "
29012,29,ITABUNA,456.024,Nordeste,"0,7907368033",Muito Alta,"0,8620765696",Média,"0,6","0,898564549",Média,,"0,6","189,9022858",Muito Alta,1,"3622,205521",Muito Alta,1,"19,76944027",Muito Alta,1,"0,94",Alta,,"1322,310271",Muito Alta,,1,"42,57995859",Muito Baixa,"  17.643.091,00 "
29013,29,ITAPETINGA,224.649,Nordeste,"0,7556676415",Muito Alta,"0,8566032711",Média,"0,6","0,968804669",Muito Alta,,1,"142,8895744",Alta,"0,8","4259,620578",Muito Alta,1,"9,843741398",Muito Alta,1,"0,96",Muito Alta,,"893,7950946",Baixa,Calculo realizado sem os municípios com informações do ano de 2023 indisponíveis,"0,4","70,58464069",Baixa,"  14.163.514,00 "
29014,29,JACOBINA,375.957,Nordeste,"0,4826589211",Baixa,"0,923679344",Alta,"0,4","0,965317842",Alta,,"0,8","116,5026851",Muito Baixa,"0,2","2954,108236",Alta,"0,8","5,752789751",Média,"0,6","0,93",Alta,,"1012,902908",Média,,"0,6","65,65200154",Baixa,"  23.117.908,00 "
29015,29,JEQUIE,488.947,Nordeste,"0,707248802",Muito Alta,"0,8279152985",Média,"0,6","0,955741624",Alta,,"0,8","152,3682526",Muito Alta,1,"2897,076101",Alta,"0,8","7,814222311",Alta,"0,8","0,89",Média,,"900,5002273",Baixa,,"0,4","58,33189488",Baixa,"  27.656.318,00 "
29016,29,JUAZEIRO,553.098,Nordeste,"0,4439013701",Baixa,"0,9208797943",Alta,"0,4","0,924794521",Alta,,"0,8","112,8190664",Muito Baixa,"0,2","3060,946669",Alta,"0,8","5,314013544",Média,"0,6","0,85",Baixa,,"890,2471329",Baixa,,"0,4","35,83455012",Muito Baixa,"  19.820.018,00 "
29017,29,PAULO AFONSO,240.721,Nordeste,"0,5171613611",Média,"0,9010752014",Alta,"0,4","0,957706224",Alta,,"0,8","145,8119566",Alta,"0,8","2316,073551",Baixa,"0,4","4,417900884",Baixa,"0,4","0,9",Alta,,"1204,555107",Muito Alta,,1,"35,68940807",Muito Baixa,"  8.591.190,00 "
29018,29,PORTO SEGURO,393.705,Nordeste,"0,6319104406",Muito Alta,"0,923984945",Alta,"0,4","0,902729201",Média,,"0,6","141,9844808",Alta,"0,8","3286,423483",Muito Alta,1,"8,623205421",Alta,"0,8","0,74",Muito Baixa,,"985,9137645",Média,,"0,6","38,08931142",Muito Baixa,"  12.462.099,00 "
29019,29,RIBEIRA DO POMBAL,351.256,Nordeste,"0,4930833922",Média,"0,9039959828",Alta,"0,4","0,986166784",Muito Alta,,1,"124,4106862",Baixa,"0,4","2389,643235",Média,"0,6","8,642692002",Alta,"0,8","0,96",Muito Alta,,"842,993262",Muito Baixa,,"0,2","71,30515213",Média,"  20.517.701,00 "
29020,29,SALVADOR,2.920.731,Nordeste,"0,6445910698",Muito Alta,"0,6083077088",Muito Baixa,1,"0,685735181",Muito Baixa,,"0,2","162,3908535",Muito Alta,1,"4565,940215",Muito Alta,1,"13,79156648",Muito Alta,1,"0,61",Muito Baixa,,"887,6838797",Baixa,,"0,4","5,460422408",Muito Baixa,"  15.948.425,00 "
29021,29,SANTA MARIA DA VITORIA,293.896,Nordeste,"0,471303046",Baixa,"0,9683509779",Alta,"0,4","0,981881346",Muito Alta,,1,"116,3676947",Muito Baixa,"0,2","1916,534575",Baixa,"0,4","6,63961596",Alta,"0,8","0,87",Média,,"1184,779441",Alta,,"0,8","52,80542077",Baixa,"  14.321.675,00 "
29022,29,SANTO ANTONIO DE JESUS,462.054,Nordeste,"0,637758314",Muito Alta,"0,9749369918",Alta,"0,4","0,966300476",Alta,,"0,8","150,1988945",Alta,"0,8","3524,653907",Muito Alta,1,"8,300485946",Alta,"0,8","0,89",Média,,"882,760164",Muito Baixa,,"0,2","93,28595184",Alta,"  36.968.663,00 "
29023,29,SEABRA,187.152,Nordeste,"0,4531916303",Baixa,"0,8899681949",Média,"0,6","0,985199196",Muito Alta,,1,"113,8112336",Muito Baixa,"0,2","2127,950555",Baixa,"0,4","5,829560974",Média,"0,6","0,93",Alta,,"907,7304984",Baixa,,"0,4","74,21651467",Média,"  12.117.553,00 "
29024,29,SENHOR DO BONFIM,293.234,Nordeste,"0,4638718566",Baixa,"0,9531435985",Alta,"0,4","0,927743713",Alta,,"0,8","136,0688051",Média,"0,6","2728,704729",Média,"0,6","6,373456638",Média,"0,6","0,9",Média,,"882,8801402",Muito Baixa,,"0,2","53,85709706",Baixa,"  15.792.732,00 "
29025,29,SERRINHA,571.663,Nordeste,"0,4639247949",Baixa,"0,8849149397",Média,"0,6","0,966509989",Alta,,"0,8","116,502205",Muito Baixa,"0,2","2512,82306",Média,"0,6","4,781645286",Média,"0,6","0,99",Muito Alta,,"850,5214214",Muito Baixa,,"0,2","71,52558063",Média,"  40.888.528,00 "
29026,29,TEIXEIRA DE FREITAS,430.835,Nordeste,"0,6153484281",Alta,"0,9273037997",Alta,"0,4","0,904924159",Média,,"0,6","162,0109787",Muito Alta,1,"2856,758824",Alta,"0,8","5,651405097",Média,"0,6","0,85",Baixa,,"1108,38832",Alta,,"0,8","53,02451987",Baixa,"  22.128.988,00 "
29027,29,VALENCA,273.128,Nordeste,"0,5869731408",Alta,"0,8337294803",Média,"0,6","0,978288568",Muito Alta,,1,"130,3418178",Média,"0,6","2548,093224",Média,"0,6","8,949499041",Alta,"0,8","0,91",Alta,,"632,5887499",Muito Baixa,Calculo realizado sem os municípios com informações do ano de 2023 indisponíveis,"0,2","83,93396644",Média,"  14.220.848,00 "
29028,29,VITORIA DA CONQUISTA,687.543,Nordeste,"0,618000736",Muito Alta,"0,864166711",Média,"0,6","0,908824612",Média,,"0,6","145,590894",Alta,"0,8","2734,443163",Alta,"0,8","9,38339013",Alta,"0,8","0,89",Média,,"826,584569",Muito Baixa,,"0,2","33,41675631",Muito Baixa,"  22.553.704,00 "
32002,32,METROPOLITANA,2.272.104,Sudeste,"0,3331345044",Muito Baixa,"0,774888949",Baixa,"0,8","0,574369835",Muito Baixa,,"0,2","161,3482481",Baixa,"0,4","2881,657442",Baixa,"0,4","7,367247797",Alta,"0,8","0,81",Baixa,,"738,1070222",Muito Baixa,,"0,2","17,95144236",Baixa,"  40.787.544,00 "
32004,32,SUL,656.126,Sudeste,"0,3652147301",Baixa,"0,9581642119",Alta,"0,4","0,793945065",Baixa,,"0,4","162,1639746",Baixa,"0,4","2797,093423",Baixa,"0,4","7,718823211",Alta,"0,8","0,9",Média,,"1149,867996",Muito Baixa,,"0,2","68,50075138",Muito Alta,"  44.945.124,00 "
32005,32,CENTRAL NORTE,905.256,Sudeste,"0,3932429059",Baixa,"0,9322225743",Alta,"0,4","0,786485812",Baixa,,"0,4","173,1002059",Média,"0,6","2645,224563",Baixa,"0,4","7,347241197",Alta,"0,8","0,89",Média,,"1133,605977",Muito Baixa,,"0,2","56,76822689",Muito Alta,"  51.389.778,00 "
33001,33,BAIA DA ILHA GRANDE,253.510,Sudeste,"0,6575202556",Muito Alta,"0,7481176341",Baixa,"0,8","0,80185397",Baixa,,"0,4","203,5422666",Muito Alta,1,"3214,851353",Média,"0,6","8,036746297",Alta,"0,8","0,67",Muito Baixa,,"2510,570829",Muito Alta,,1,"41,35792276",Alta,"  10.484.647,00 "
33002,33,BAIXADA LITORANEA,846.757,Sudeste,"0,6441319056",Muito Alta,"0,6652629426",Muito Baixa,1,"0,805164882",Baixa,,"0,4","181,1617737",Alta,"0,8","3248,251566",Média,"0,6","6,114117194",Média,"0,6","0,64",Muito Baixa,,"1778,997441",Muito Alta,,1,"32,24547493",Média,"  14.722.252,00 "
33003,33,CENTRO-SUL,319.999,Sudeste,"0,4987417461",Alta,"0,9448205606",Alta,"0,4","0,859899562",Média,,"0,6","225,9382061",Muito Alta,1,"2775,472854",Baixa,"0,4","4,703301386",Baixa,"0,4","0,77",Muito Baixa,,"1928,396001",Muito Alta,,1,"90,36939178",Muito Alta,"  28.918.115,00 "
33004,33,MEDIO PARAIBA,864.821,Sudeste,"0,6054340494",Muito Alta,"0,8959122559",Média,"0,6","0,687993238",Muito Baixa,,"0,2","211,9513749",Muito Alta,1,"4082,623862",Muito Alta,1,"8,814873273",Muito Alta,1,"0,72",Muito Baixa,,"1672,477472",Muito Alta,,1,"18,16860483",Baixa,"  15.712.591,00 "
33005,33,METROPOLITANA I,9.705.784,Sudeste,"0,5432841283",Muito Alta,"0,6954089903",Muito Baixa,1,"0,590526226",Muito Baixa,,"0,2","197,9747334",Muito Alta,1,"4233,128394",Muito Alta,1,"9,662275917",Muito Alta,1,"0,71",Muito Baixa,,"1078,507945",Muito Baixa,,"0,2","14,37611243",Baixa,"  128.233.514,00 "
33006,33,METROPOLITANA II,1.908.783,Sudeste,"0,6425026208",Muito Alta,"0,6137219846",Muito Baixa,1,"0,669273563",Muito Baixa,,"0,2","203,1661011",Muito Alta,1,"3932,636668",Muito Alta,1,"8,827759673",Muito Alta,1,"0,53",Muito Baixa,,"1378,397136",Média,,"0,6","20,16469394",Baixa,"  38.490.025,00 "
33007,33,NOROESTE,336.995,Sudeste,"0,5917081856",Muito Alta,"0,9267180276",Alta,"0,4","0,845297408",Média,,"0,6","195,5518628",Muito Alta,1,"3646,398787",Alta,"0,8","6,238907665",Média,"0,6","0,66",Muito Baixa,,"1967,976798",Muito Alta,,1,"77,66217128",Muito Alta,"  26.171.763,41 "
33008,33,NORTE,907.857,Sudeste,"0,5959720969",Muito Alta,"0,5225397852",Muito Baixa,1,"0,709490592",Muito Baixa,,"0,2","175,0275649",Média,"0,6","3376,488928",Média,"0,6","12,30259758",Muito Alta,1,"0,58",Muito Baixa,,"2259,388092",Muito Alta,,1,"32,19980239",Média,"  29.232.816,00 "
33009,33,SERRANA,910.018,Sudeste,"0,6805901422",Muito Alta,"0,6899483162",Muito Baixa,1,"0,773397889",Baixa,,"0,4","211,5342773",Muito Alta,1,"3681,913291",Alta,"0,8","6,394612296",Média,"0,6","0,71",Muito Baixa,,"1538,709508",Muito Alta,Calculo realizado sem os municípios com informações do ano de 2023 indisponíveis,1,"24,97026542",Média,"  22.723.391,00 "
35011,35,ALTO DO TIETE,2.917.314,Sudeste,"0,4462374362",Média,"0,5726553707",Muito Baixa,1,"0,619774217",Muito Baixa,,"0,2","172,7273787",Média,"0,6","2819,722789",Baixa,"0,4","9,103565604",Muito Alta,1,"0,85",Baixa,,"895,2596962",Muito Baixa,,"0,2","10,79718638",Muito Baixa,"  31.498.783,00 "
35012,35,FRANCO DA ROCHA,591.324,Sudeste,"0,4565300241",Média,"0,7971140036",Baixa,"0,8","0,691712158",Muito Baixa,,"0,2","180,4425324",Alta,"0,8","2948,477661",Baixa,"0,4","7,762253482",Alta,"0,8","0,82",Baixa,,"916,5477624",Muito Baixa,,"0,2","17,85191705",Baixa,"  10.556.267,00 "
35013,35,MANANCIAIS,1.117.115,Sudeste,"0,5179440255",Alta,"0,7154994035",Baixa,"0,8","0,699924359",Muito Baixa,,"0,2","200,0689275",Muito Alta,1,"2907,722664",Baixa,"0,4","8,722794228",Muito Alta,1,"0,83",Baixa,,"901,6052201",Muito Baixa,,"0,2","19,94560363",Baixa,"  22.281.533,00 "
35014,35,ROTA DOS BANDEIRANTES,1.970.059,Sudeste,"0,4821126778",Alta,"0,5947991001",Muito Baixa,1,"0,58794229",Muito Baixa,,"0,2","180,1976489",Alta,"0,8","2644,044321",Baixa,"0,4","9,019290938",Muito Alta,1,"0,66",Muito Baixa,,"1430,326331",Alta,,"0,8","10,6639221",Muito Baixa,"  19.365.192,00 "
35015,35,GRANDE ABC,2.696.530,Sudeste,"0,3834996829",Baixa,"0,6873263746",Muito Baixa,1,"0,46768254",Muito Baixa,,"0,2","178,1548879",Alta,"0,8","3144,149763",Média,"0,6","7,332328365",Alta,"0,8","0,87",Média,,"1406,079184",Alta,,"0,8","4,919823996",Muito Baixa,"  13.266.453,00 "
35016,35,SAO PAULO,11.451.245,Sudeste,"0,3620737815",Baixa,"0,5698990802",Muito Baixa,1,"0,489288894",Muito Baixa,,"0,2","169,4924875",Média,"0,6","3121,867546",Média,"0,6","6,889284137",Média,"0,6","0,83",Baixa,,"1459,437841",Alta,,"0,8","1,442741553",Muito Baixa,"  16.521.187,00 "
35021,35,CENTRAL DO DRS II,298.242,Sudeste,"0,5172521643",Alta,"0,9106593987",Alta,"0,4","0,680594953",Muito Baixa,,"0,2","197,1553302",Muito Alta,1,"4652,178761",Muito Alta,1,"19,16005103",Muito Alta,1,"0,83",Baixa,,"1221,156029",Baixa,,"0,4","45,36242159",Alta,"  4.274.002,00 "
35022,35,LAGOS DO DRS II,197.562,Sudeste,"0,5451475486",Muito Alta,"0,9549295096",Alta,"0,4","0,801687571",Baixa,,"0,4","198,4187242",Muito Alta,1,"4547,972231",Muito Alta,1,"3,139363487",Baixa,"0,4","0,88",Média,,"1497,722104",Alta,,"0,8","19,61689513",Baixa,"  3.096.880,00 "
35023,35,CONSORCIOS DO DRS II,263.703,Sudeste,"0,3579603569",Baixa,"0,9384041749",Alta,"0,4","0,778174689",Baixa,,"0,4","166,8543778",Média,"0,6","3219,286447",Média,"0,6","0,741923555",Muito Baixa,"0,2","0,73",Muito Baixa,,"1339,225188",Média,,"0,6","34,86249406",Alta,"  8.800.688,00 "
35031,35,CENTRAL DO DRS III,314.890,Sudeste,"0,4355695005",Média,"0,7284968097",Baixa,"0,8","0,531182318",Muito Baixa,,"0,2","170,8533139",Média,"0,6","3961,680266",Muito Alta,1,"8,118045144",Alta,"0,8","0,87",Média,,"1672,191227",Muito Alta,,1,"15,64162447",Baixa,"  4.825.535,00 "
35032,35,CORACAO DO DRS III,390.490,Sudeste,"0,3147208891",Muito Baixa,"0,7996373929",Baixa,"0,8","0,582816461",Muito Baixa,,"0,2","165,4331737",Média,"0,6","2812,448931",Baixa,"0,4","5,134834145",Baixa,"0,4","0,89",Média,,"1050,993084",Muito Baixa,,"0,2","4,423060001",Muito Baixa,"  1.538.097,00 "
35033,35,NOROESTE DO DRS III,286.895,Sudeste,"0,5245786786",Alta,"0,8060261516",Média,"0,6","0,690235103",Muito Baixa,,"0,2","193,7991251",Muito Alta,1,"3674,579868",Alta,"0,8","9,449055786",Muito Alta,1,"0,88",Média,,"1086,294857",Muito Baixa,,"0,2","15,02585292",Baixa,"  3.525.591,00 "
35041,35,BAIXADA SANTISTA,1.805.451,Sudeste,"0,5365875341",Muito Alta,"0,6189968017",Muito Baixa,1,"0,596208371",Muito Baixa,,"0,2","217,0094896",Muito Alta,1,"3763,822931",Alta,"0,8","8,398164779",Alta,"0,8","0,64",Muito Baixa,,"1387,692484",Alta,,"0,8","6,464620197",Muito Baixa,"  11.671.555,00 "
35051,35,NORTE - BARRETOS,285.680,Sudeste,"0,5388383506",Muito Alta,"0,9762320407",Alta,"0,4","0,690818398",Muito Baixa,,"0,2","203,3744049",Muito Alta,1,"8334,800434",Muito Alta,1,"8,183846954",Alta,"0,8","0,88",Média,,"1885,137027",Muito Alta,,1,"17,6219451",Baixa,"  3.371.642,00 "
35052,35,SUL - BARRETOS,142.795,Sudeste,"0,3827192829",Baixa,"0,9692072373",Alta,"0,4","0,683427291",Muito Baixa,,"0,2","186,9813369",Alta,"0,8","3778,978365",Alta,"0,8","3,034756582",Muito Baixa,"0,2","0,89",Média,,"1448,915296",Alta,,"0,8","31,63407682",Média,"  4.517.188,00 "
35061,35,VALE DO JURUMIRIM,303.615,Sudeste,"0,5036172785",Alta,"0,8199400266",Média,"0,6","0,899316569",Média,,"0,6","188,396489",Alta,"0,8","2994,989856",Média,"0,6","2,394032105",Muito Baixa,"0,2","0,94",Alta,,"1304,592578",Média,,"0,6","21,94730782",Média,"  6.156.571,00 "
35062,35,BAURU,644.730,Sudeste,"0,3947986289",Baixa,"0,7197587027",Baixa,"0,8","0,636771982",Muito Baixa,,"0,2","174,336544",Média,"0,6","3044,341869",Média,"0,6","5,754614837",Média,"0,6","0,85",Baixa,,"1020,955784",Muito Baixa,,"0,2","13,73678384",Muito Baixa,"  8.537.315,00 "
35063,35,POLO CUESTA,302.706,Sudeste,"0,5120633222",Alta,"0,8460626325",Média,"0,6","0,753034297",Baixa,,"0,4","176,7391462",Média,"0,6","3526,464845",Alta,"0,8","13,46777175",Muito Alta,1,"0,97",Muito Alta,,"1124,533747",Muito Baixa,,"0,2","8,295626784",Muito Baixa,"  2.409.274,00 "
35064,35,JAU,324.768,Sudeste,"0,7121386343",Muito Alta,"0,6235276226",Muito Baixa,1,"0,809248448",Baixa,,"0,4","182,2839689",Alta,"0,8","4768,509202",Muito Alta,1,"8,302889087",Alta,"0,8","0,69",Muito Baixa,,"1310,774325",Média,,"0,6","16,00072575",Baixa,"  4.497.596,00 "
35065,35,LINS,157.929,Sudeste,"0,5587437393",Muito Alta,"0,7653335037",Baixa,"0,8","0,681394804",Muito Baixa,,"0,2","195,0243464",Muito Alta,1,"4551,144249",Muito Alta,1,"8,317550719",Alta,"0,8","0,83",Baixa,,"1146,167519",Muito Baixa,,"0,2","20,4875482",Baixa,"  3.235.578,00 "
35071,35,BRAGANCA,493.642,Sudeste,"0,3044734038",Muito Baixa,"0,9030687181",Alta,"0,4","0,661898704",Muito Baixa,,"0,2","190,4213985",Alta,"0,8","2458,247946",Muito Baixa,"0,2","6,490505249",Média,"0,6","0,92",Alta,,"1096,767027",Muito Baixa,,"0,2","6,820733005",Muito Baixa,"  3.218.472,00 "
35072,35,REGIAO METROPOLITANA DE CAMPINAS,3.159.298,Sudeste,"0,3468570043",Baixa,"0,6687107328",Muito Baixa,1,"0,541964069",Muito Baixa,,"0,2","154,3064314",Baixa,"0,4","2915,742312",Baixa,"0,4","5,822911309",Média,"0,6","0,86",Média,,"1362,063126",Média,,"0,6","11,47925141",Muito Baixa,"  34.997.494,00 "
35073,35,JUNDIAI,843.514,Sudeste,"0,3194393928",Muito Baixa,"0,6751754862",Muito Baixa,1,"0,48399908",Muito Baixa,,"0,2","163,8384188",Média,"0,6","2286,308566",Muito Baixa,"0,2","7,190643732",Média,"0,6","0,85",Baixa,,"1461,865329",Alta,,"0,8","11,29555076",Muito Baixa,"  8.220.258,00 "
35074,35,CIRCUITO DAS AGUAS,131.368,Sudeste,"0,3302174045",Muito Baixa,"0,9608773099",Alta,"0,4","0,660434809",Muito Baixa,,"0,2","200,2009622",Muito Alta,1,"2517,58383",Muito Baixa,"0,2","2,440540095",Muito Baixa,"0,2","0,8",Baixa,,"1635,365483",Muito Alta,,1,"40,2893282",Alta,"  4.226.834,00 "
35081,35,TRES COLINAS,424.151,Sudeste,"0,3307754078",Muito Baixa,"0,8725485453",Média,"0,6","0,689115433",Muito Baixa,,"0,2","149,475069",Baixa,"0,4","2839,715564",Baixa,"0,4","6,856789282",Média,"0,6","0,77",Muito Baixa,,"904,1240703",Muito Baixa,,"0,2","37,11253804",Alta,"  1.499.829,00 "
35082,35,ALTA ANHANGUERA,148.066,Sudeste,"0,3247709805",Muito Baixa,"0,8019541795",Média,"0,6","0,601427742",Muito Baixa,,"0,2","183,0264882",Alta,"0,8","2826,560012",Baixa,"0,4","3,354488315",Baixa,"0,4","0,8",Baixa,,"1283,753422",Baixa,,"0,4","16,52584388",Baixa,"  2.446.915,60 "
35083,35,ALTA MOGIANA,111.606,Sudeste,"0,4402010645",Média,"0,8332573136",Média,"0,6","0,66697131",Muito Baixa,,"0,2","195,3300002",Muito Alta,1,"3591,22456",Alta,"0,8","2,66893904",Muito Baixa,"0,2","0,88",Média,,"1422,818097",Alta,,"0,8","15,88567092",Baixa,"  1.287.343,00 "
35091,35,ADAMANTINA,130.843,Sudeste,"0,5280465902",Alta,"0,8073578213",Média,"0,6","0,825072797",Baixa,,"0,4","188,0115864",Alta,"0,8","3836,032012",Muito Alta,1,"2,963147987",Muito Baixa,"0,2","0,95",Alta,,"1303,258523",Média,,"0,6","65,77410013",Muito Alta,"  6.086.801,00 "
35092,35,ASSIS,234.362,Sudeste,"0,6077364931",Muito Alta,"0,820516206",Média,"0,6","0,77914935",Baixa,,"0,4","194,5707922",Muito Alta,1,"3754,246785",Alta,"0,8","8,929498602",Muito Alta,1,"0,86",Média,,"1274,544754",Baixa,,"0,4","27,31200414",Média,"  5.539.011,00 "
35093,35,MARILIA,382.163,Sudeste,"0,5072252416",Alta,"0,8172751328",Média,"0,6","0,704479502",Muito Baixa,,"0,2","174,7945248",Média,"0,6","3618,708264",Alta,"0,8","10,25129796",Muito Alta,1,"0,87",Média,,"1382,20189",Média,,"0,6","29,74772283",Média,"  11.368.479,00 "
35094,35,OURINHOS,230.681,Sudeste,"0,6378369263",Muito Alta,"0,7797381256",Baixa,"0,8","0,817739649",Baixa,,"0,4","177,3011215",Alta,"0,8","3548,557478",Alta,"0,8","5,786170356",Média,"0,6","0,91",Alta,,"1600,637956",Muito Alta,,1,"37,45399491",Alta,"  8.639.925,00 "
35095,35,TUPA,125.835,Sudeste,"0,5719976159",Muito Alta,"0,8817822075",Média,"0,6","0,841172965",Média,,"0,6","212,1826201",Muito Alta,1,"4700,637583",Muito Alta,1,"2,666940775",Muito Baixa,"0,2","0,85",Baixa,,"1318,489183",Média,,"0,6","25,15201428",Média,"  3.113.593,00 "
35101,35,ARARAS,334.938,Sudeste,"0,4095267781",Média,"0,8151564766",Média,"0,6","0,639885591",Muito Baixa,,"0,2","183,9146349",Alta,"0,8","3419,42314",Alta,"0,8","7,043323894",Média,"0,6","0,89",Média,,"1085,10874",Muito Baixa,,"0,2","13,07008834",Muito Baixa,"  2.993.194,00 "
35102,35,LIMEIRA,357.916,Sudeste,"0,4281898546",Média,"0,64186224",Muito Baixa,1,"0,535237318",Muito Baixa,,"0,2","184,9595995",Alta,"0,8","3517,666659",Alta,"0,8","8,564472057",Alta,"0,8","0,78",Muito Baixa,,"1092,126272",Muito Baixa,,"0,2","13,05611093",Muito Baixa,"  4.672.991,00 "
35103,35,PIRACICABA,605.080,Sudeste,"0,349378264",Baixa,"0,6996055708",Muito Baixa,1,"0,513791565",Muito Baixa,,"0,2","159,648311",Baixa,"0,4","3246,029709",Média,"0,6","8,321078494",Alta,"0,8","0,86",Média,,"1138,71033",Muito Baixa,,"0,2","10,14041346",Muito Baixa,"  5.508.952,00 "
